"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22","WV03"
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-12",,,,"0.01","0.0","0.0",,"44","32",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-13",,,,"0.00","0.0","0.0",,"42","28",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-14",,,,"0.08","0.0","0.0",,"53","29",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-15",,,,"0.01","0.0","0.0",,"46","42",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-16",,,,"0.00","0.0","0.0",,"45","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-17",,,,"0.00","0.0","0.0",,"45","33",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-18",,,,"0.00","0.0","0.0",,"49","28",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-19",,,,"0.31","0.0","0.0",,"42","39",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-20",,,,"0.01","0.0","0.0",,"44","40",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-21",,,,"0.29","0.0","0.0",,"46","43",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-22",,,,"0.00","0.0","0.0",,"49","45",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-23",,,,"0.12","0.0","0.0",,"49","46",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-24",,,,"0.10","0.0","0.0",,"49","46",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-25",,,,"0.00","0.0","0.0",,"49","36",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-26",,,,"0.00","0.0","0.0",,"47","36",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-27",,,,"0.00","0.0","0.0",,"47","29",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-02-28",,,,"0.05","0.0","0.0",,"46","45",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-01",,,,"0.00","0.0","0.0",,"50","36",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-02",,,,"0.00","0.0","0.0",,"49","32",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-03",,,,"0.18","0.0","0.0",,"46","33",,,,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-04",,,,"0.34","0.0","0.0",,"46","39",,,,,,"    1",,,,,,,,,,,,"    1",,"    1",,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-05",,,,"0.00","0.0","0.0",,"47","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-06",,,,"0.00","0.0","0.0",,"50","36",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-07",,,,"0.00","0.0","0.0",,"49","31",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-08",,,,"0.00","0.0","0.0",,"53","30",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-09",,,,"0.00","0.0","0.0",,"50","30",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-10",,,,"0.00","0.0","0.0",,"49","30",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-11",,,,"0.00","0.0","0.0",,"49","32",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-12",,,,"0.00","0.0","0.0",,"47","35",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-13",,,,"0.00","0.0","0.0",,"53","31",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-14",,,,"0.00","0.0","0.0",,"50","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-15",,,,"0.00","0.0","0.0",,"54","33",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-16",,,,"0.00","0.0","0.0",,"56","32",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-17",,,,"0.00","0.0","0.0",,"48","42",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-18",,,,"0.00","0.0","0.0",,"47","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-19",,,,"0.01","0.0","0.0",,"48","44",,,,,,"    1",,,,,,,"    1",,,,,"    1",,,,"    1",
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-20",,,,"0.10","0.0","0.0",,"50","38",,,,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-21",,,,"0.05","0.0","0.0",,"44","38",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-22",,,,"0.01","0.0","0.0",,"44","39",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-23",,,,"0.34","0.0","0.0",,"47","38",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-24",,,,"0.18","0.0","0.0",,"45","38",,,,,,,,"    1","    1",,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-25",,,,"0.00","0.0","0.0",,"43","34",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-26",,,,"0.00","0.0","0.0",,"45","35",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-27",,,,"0.03","0.0","0.0",,"47","36",,,,,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-28",,,,"0.00","0.0","0.0",,"49","31",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-29",,,,"0.08","0.0","0.0",,"47","40",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-30",,,,"0.60","0.0","0.0",,"52","41",,,,,,"    1",,,,,,,,,,,,"    1",,"    1",,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-03-31",,,,"0.09","0.0","0.0",,"55","43",,,,,,"    1",,,,,,,,,,,,"    1",,"    1",,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-01",,,,"0.00","0.0","0.0",,"65","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-02",,,,"0.56","0.0","0.0",,"52","44",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-03",,,,"0.05","0.0","0.0",,"46","38",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-04",,,,"0.00","0.0","0.0",,"49","44",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-05",,,,"0.03","0.0","0.0",,"54","39",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-06",,,,"0.00","0.0","0.0",,"69","36",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-07",,,,"0.00","0.0","0.0",,"61","40",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-08",,,,"0.00","0.0","0.0",,"62","40",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-09",,,,"0.00","0.0","0.0",,"64","38",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-10",,,,"0.00","0.0","0.0",,"52","43",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-11",,,,"0.07","0.0","0.0",,"57","47",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-12",,,,"0.01","0.0","0.0",,"62","46",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-13",,,,"0.06","0.0","0.0",,"59","48",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-14",,,,"0.01","0.0","0.0",,"58","47",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-15",,,,"0.00","0.0","0.0",,"70","42",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-16",,,,"0.00","0.0","0.0",,"53","48",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-17",,,,"0.03","0.0","0.0",,"50","46",,,,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-18",,,,"0.00","0.0","0.0",,"52","43",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-19",,,,"0.01","0.0","0.0",,"52","40",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-20",,,,"0.17","0.0","0.0",,"50","35",,,,,,"    1",,,,"    1",,,,,,,,"    1",,"    1",,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-21",,,,"0.00","0.0","0.0",,"53","37",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-22",,,,"0.06","0.0","0.0",,"51","40",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-23",,,,"0.01","0.0","0.0",,"55","45",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-24",,,,"0.77","0.0","0.0",,"51","41",,,,,,"    1",,"    1",,"    1",,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-25",,,,"0.01","0.0","0.0",,"50","38",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-26",,,,"0.39","0.0","0.0",,"50","42",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-27",,,,"0.64","0.0","0.0",,"52","45",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-28",,,,"0.02","0.0","0.0",,"54","39",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-29",,,,"0.00","0.0","0.0",,"56","35",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-04-30",,,,"0.00","0.0","0.0",,"61","34",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-01",,,,"0.00","0.0","0.0",,"68","36",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-02",,,,"0.16","0.0","0.0",,"66","43",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-03",,,,"0.00","0.0","0.0",,"56","46",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-04",,,,"0.33","0.0","0.0",,"55","44",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-05",,,,"0.00","0.0","0.0",,"59","39",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-06",,,,"0.00","0.0","0.0",,"62","47",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-07",,,,"0.00","0.0","0.0",,"57","41",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-08",,,,"0.00","0.0","0.0",,"58","41",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-09",,,,"0.00","0.0","0.0",,"60","36",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-10",,,,"0.17","0.0","0.0",,"53","43",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-11",,,,"0.00","0.0","0.0",,"55","40",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-12",,,,"0.00","0.0","0.0",,"57","36",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-13",,,,"0.20","0.0","0.0",,"57","45",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-14",,,,"0.00","0.0","0.0",,"59","43",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-15",,,,"0.00","0.0","0.0",,"71","41",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-16",,,,"0.00","0.0","0.0",,"78","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-17",,,,"0.00","0.0","0.0",,"70","49",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-18",,,,"0.00","0.0","0.0",,"62","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-19",,,,"0.00","0.0","0.0",,"61","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-20",,,,"0.00","0.0","0.0",,"61","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-21",,,,"0.00","0.0","0.0",,"67","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-22",,,,"0.00","0.0","0.0",,"76","50",,,,,,"    1",,,,,,,"    1",,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-23",,,,"0.10","0.0","0.0",,"63","55",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-24",,,,"0.04","0.0","0.0",,"65","55",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-25",,,,"0.00","0.0","0.0",,"66","53",,,,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-26",,,,"0.00","0.0","0.0",,"66","49",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-27",,,,"0.00","0.0","0.0",,"59","52",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-28",,,,"0.00","0.0","0.0",,"59","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-29",,,,"0.89","0.0","0.0",,"55","51",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-30",,,,"0.12","0.0","0.0",,"61","47",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-05-31",,,,"0.00","0.0","0.0",,"70","46",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-01",,,,"0.00","0.0","0.0",,"62","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-02",,,,"0.00","0.0","0.0",,"61","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-03",,,,"0.15","0.0","0.0",,"66","51",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-04",,,,"0.03","0.0","0.0",,"63","54",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-05",,,,"0.09","0.0","0.0",,"63","51",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-06",,,,"0.34","0.0","0.0",,"60","51",,,,,,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-07",,,,"0.87","0.0","0.0",,"58","51",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-08",,,,"0.00","0.0","0.0",,"62","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-09",,,,"0.00","0.0","0.0",,"65","41",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-10",,,,"0.00","0.0","0.0",,"73","41",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-11",,,,"0.00","0.0","0.0",,"74","53",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-12",,,,"0.00","0.0","0.0",,"63","56",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-13",,,,"0.18","0.0","0.0",,"64","52",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-14",,,,"0.15","0.0","0.0",,"68","56",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-15",,,,"0.00","0.0","0.0",,"64","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-16",,,,"0.00","0.0","0.0",,"71","42",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-17",,,,"0.00","0.0","0.0",,"82","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-18",,,,"0.00","0.0","0.0",,"82","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-19",,,,"0.00","0.0","0.0",,"73","56",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-20",,,,"0.00","0.0","0.0",,"69","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-21",,,,"0.00","0.0","0.0",,"67","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-22",,,,"0.00","0.0","0.0",,"63","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-23",,,,"0.08","0.0","0.0",,"61","49",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-24",,,,"0.00","0.0","0.0",,"64","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-25",,,,"0.00","0.0","0.0",,"69","45",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-26",,,,"0.00","0.0","0.0",,"66","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-27",,,,"0.00","0.0","0.0",,"63","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-28",,,,"0.00","0.0","0.0",,"66","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-29",,,,"0.01","0.0","0.0",,"67","49",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-06-30",,,,"0.00","0.0","0.0",,"69","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-01",,,,"0.00","0.0","0.0",,"73","45",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-02",,,,"0.00","0.0","0.0",,"81","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-03",,,,"0.00","0.0","0.0",,"76","56",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-04",,,,"0.00","0.0","0.0",,"76","55",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-05",,,,"0.00","0.0","0.0",,"73","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-06",,,,"0.00","0.0","0.0",,"76","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-07",,,,"0.00","0.0","0.0",,"79","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-08",,,,"0.00","0.0","0.0",,"81","55",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-09",,,,"0.00","0.0","0.0",,"81","57",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-10",,,,"0.00","0.0","0.0",,"79","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-11",,,,"0.00","0.0","0.0",,"75","57",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-12",,,,"0.00","0.0","0.0",,"72","58",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-13",,,,"0.00","0.0","0.0",,"76","55",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-14",,,,"0.00","0.0","0.0",,"79","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1985-07-15",,,,"0.00","0.0","0.0",,"79","57",,,,,,,,,,,,,,,,,,,,,,,
